eda,bvp,temp,x,y,z,emotion
2.13,49.11,35.77,-61,-19,28,1
2.12,3.09,35.77,-63,-19,26,1
2.14,-47.98,35.77,-58,-19,25,1
2.15,-5.64,35.77,-60,-19,24,1
2.15,-6.38,35.79,-60,-19,25,1
2.14,-31.54,35.79,-59,-20,24,1
2.14,40.17,35.79,-59,-20,24,1
2.14,-4.56,35.79,-58,-20,24,1
2.14,-11.82,35.75,-59,-20,24,1
2.14,-1.69,35.75,-59,-19,24,1
2.14,-37.27,35.75,-59,-19,24,1
2.14,18.96,35.75,-59,-19,25,1
2.14,-6.7,35.75,-59,-19,24,1
2.14,-12.3,35.75,-59,-19,25,1
2.14,17.07,35.75,-59,-19,24,1
2.13,-31.79,35.75,-59,-20,23,1
2.13,33.73,35.75,-60,-20,23,1
2.13,20.82,35.75,-59,-19,24,1
2.13,-41.27,35.75,-59,-19,24,1
2.13,26.92,35.75,-59,-19,24,1
2.12,25.34,35.77,-60,-19,23,1
2.12,-22.65,35.77,-59,-19,24,1
2.12,5.92,35.77,-59,-19,24,1
2.12,13.74,35.77,-59,-20,24,1
2.12,-18.27,35.73,-59,-19,24,1
2.12,11.03,35.73,-60,-20,24,1
2.12,20.04,35.73,-59,-19,24,1
2.12,-18.24,35.73,-60,-20,24,1
2.12,-5.04,35.73,-60,-20,23,1
2.11,16.36,35.73,-60,-20,24,1
2.11,-10.2,35.73,-59,-19,24,1
2.12,-33.41,35.73,-60,-20,23,1
2.11,23.73,35.73,-59,-19,24,1
2.11,0.64,35.73,-58,-19,24,1
2.11,-64.91,35.73,-62,-18,26,1
2.11,37.12,35.73,-61,-22,25,1
2.11,17.12,35.75,-59,-22,26,1
2.1,-29.4,35.75,-57,-23,24,1
2.11,7.31,35.75,-58,-22,24,1
2.12,7.76,35.75,-58,-22,24,1
2.12,24.03,35.73,-59,-21,24,1
2.12,-45.33,35.73,-58,-21,25,1
2.12,35.76,35.73,-57,-22,25,1
2.12,12.01,35.73,-58,-21,24,1
2.12,-61.96,35.73,-58,-21,25,1
2.12,37.59,35.73,-59,-21,23,1
2.11,20.98,35.73,-58,-21,26,1
2.11,-31.21,35.73,-58,-21,25,1
2.11,19.59,35.68,-58,-21,25,1
2.11,32.66,35.68,-57,-19,27,1
2.1,-13.02,35.68,-60,-21,21,1
2.1,-23.1,35.68,-53,-20,20,1
2.09,29.65,35.71,-51,-20,26,1
2.06,-20.03,35.71,-60,-21,24,1
2.07,-34.03,35.71,-59,-21,23,1
2.09,32.18,35.71,-59,-20,24,1
2.09,3.08,35.68,-59,-20,24,1
2.09,-23.45,35.68,-59,-20,24,1
2.09,50.25,35.68,-60,-20,24,1
2.09,5.08,35.68,-59,-19,24,1
2.09,-55.33,35.71,-59,-20,24,1
2.09,39.47,35.71,-59,-20,24,1
2.09,1.51,35.71,-58,-20,25,1
2.1,-59.61,35.71,-60,-19,24,1
2.1,47.74,35.71,-58,-20,24,1
2.1,11.15,35.71,-59,-20,24,1
2.09,-71.8,35.71,-59,-20,24,1
2.09,43.72,35.71,-58,-20,24,1
2.09,20.81,35.71,-58,-20,24,1
2.09,-59.25,35.71,-59,-20,24,1
2.09,31.88,35.71,-59,-20,24,1
2.08,17.99,35.71,-58,-20,24,1
2.08,-50.55,35.71,-60,-20,24,1
2.08,28.15,35.71,-59,-20,24,1
2.08,12.42,35.71,-60,-20,24,1
2.09,-61.25,35.71,-58,-20,25,1
2.08,33.61,35.71,-60,-19,25,1
2.09,-7.24,35.71,-61,-19,25,1
2.1,-30.1,35.71,-57,-20,28,1
2.1,37.77,35.71,-54,-22,28,1
2.1,-14.12,35.71,-55,-20,32,1
2.08,-11.49,35.71,-60,-20,30,1
2.07,36.07,35.71,-54,-21,33,1
2.06,-15.64,35.71,-53,-21,33,1
2.06,-7.73,35.68,-55,-21,32,1
2.06,41.02,35.68,-55,-21,31,1
2.08,-17.4,35.68,-56,-20,32,1
2.08,29.68,35.68,-55,-21,32,1
2.08,23.86,35.66,-55,-20,31,1
2.08,-35.03,35.66,-55,-20,32,1
2.08,18.9,35.66,-56,-20,32,1
2.08,16.73,35.66,-55,-20,31,1
2.08,-57.17,35.71,-55,-21,31,1
2.07,40.35,35.71,-58,-20,27,1
2.07,6.05,35.71,-58,-20,28,1
2.07,-53.68,35.71,-57,-20,27,1
2.07,36.05,35.68,-56,-21,27,1
2.07,2.86,35.68,-59,-19,28,1
2.06,-54.39,35.68,-51,-21,31,1
2.07,35.14,35.68,-55,-21,34,1
2.04,15.77,35.66,-52,-21,34,1
2.04,-47.1,35.66,-56,-20,31,1
2.07,12.33,35.66,-57,-21,30,1
2.06,5.77,35.66,-56,-21,30,1
2.06,-17.42,35.66,-64,-19,31,1
2.07,31.3,35.66,-61,-21,25,1
2.07,22.01,35.66,-59,-20,26,1
2.05,-19.7,35.66,-48,-21,35,1
2.06,-27.06,35.71,-59,-19,29,1
2.08,18.53,35.71,-56,-20,30,1
2.09,1.87,35.71,-55,-21,30,1
2.09,-41.21,35.71,-56,-21,30,1
2.08,17.92,35.66,-56,-21,29,1
2.07,4.33,35.66,-57,-20,29,1
2.07,-37.18,35.66,-57,-20,28,1
2.06,16.94,35.66,-56,-20,29,1
2.07,-9.97,35.65,-57,-20,29,1
2.07,-21.33,35.65,-57,-20,29,1
2.06,27.86,35.65,-56,-20,29,1
2.06,-9.2,35.65,-57,-20,28,1
2.06,-12.86,35.66,-57,-20,29,1
2.06,29.32,35.66,-57,-21,28,1
2.06,-12.61,35.66,-56,-21,29,1
2.05,-4.15,35.66,-57,-20,29,1
2.05,24.91,35.66,-57,-20,29,1
2.05,-21.03,35.66,-57,-20,29,1
2.05,19.96,35.66,-56,-20,29,1
2.05,20.4,35.66,-59,-20,28,1
2.05,-36.2,35.68,-58,-20,27,1
2.04,29.39,35.68,-57,-19,27,1
2.04,28.01,35.68,-58,-19,26,1
2.04,-31.44,35.68,-58,-19,27,1
2.04,12.59,35.66,-59,-18,28,1
2.04,37.09,35.66,-58,-19,27,1
2.04,-15.57,35.66,-58,-19,27,1
2.04,-22.51,35.66,-58,-19,27,1
2.04,35.12,35.65,-59,-19,27,1
2.04,-0.23,35.65,-58,-19,27,1
2.04,-57.8,35.65,-58,-19,27,1
2.03,33.41,35.65,-58,-19,27,1
2.04,3.03,35.63,-58,-19,27,1
2.04,-53.49,35.63,-58,-18,27,1
2.04,31.51,35.63,-58,-19,27,1
2.04,-11.38,35.63,-58,-19,27,1
2.05,-4.36,35.65,-57,-19,27,1
2.03,16.24,35.65,-58,-19,27,1
2.04,-26.77,35.65,-58,-19,27,1
2.04,27.51,35.65,-57,-20,28,1
2.04,14.41,35.63,-58,-19,28,1
2.03,-51.24,35.63,-57,-19,27,1
2.03,29.59,35.63,-58,-19,27,1
2.03,-1.26,35.63,-58,-19,27,1
2.03,-30.13,35.63,-58,-19,27,1
2.03,24.36,35.63,-58,-19,27,1
2.03,-20.53,35.63,-57,-19,28,1
2.04,14.84,35.63,-58,-19,27,1
2.05,21.07,35.65,-58,-20,25,1
2.07,-42.97,35.65,-55,-23,28,1
2.07,34.79,35.65,-54,-26,31,1
2.06,19.67,35.65,-47,-25,37,1
2.05,-60.32,35.65,-20,-41,42,1
2.05,31.32,35.65,-35,-53,17,1
2.05,42.32,35.65,-53,-44,11,1
2.06,-35.59,35.65,-48,-41,3,1
2.08,17.49,35.66,-51,-38,3,1
2.09,-22.31,35.66,-63,-30,-4,1
2.12,-70.6,35.66,-48,-39,-18,1
2.17,33.25,35.66,-54,-35,-12,1
2.22,-0.63,35.65,-50,-35,-2,1
2.28,-58.3,35.65,-50,-42,2,1
2.32,65.25,35.65,-54,-41,2,1
2.33,12.59,35.65,-49,-40,5,1
0,-0.03,34.71,-65,-10,9,0
0.83,5.06,34.71,-65,-10,10,0
1.18,17.91,34.71,-65,-10,10,0
1.3,79.34,34.71,-65,-10,10,0
1.29,228.25,34.71,-66,-10,10,0
1.29,-486.45,34.71,-65,-10,9,0
1.3,-4.92,34.71,-66,-11,9,0
1.29,160.49,34.71,-63,-9,11,0
1.29,64.83,34.71,-63,-11,17,0
1.29,33.22,34.71,-63,-10,21,0
1.28,-23.97,34.71,-67,-9,18,0
1.29,14.38,34.71,-65,-7,16,0
1.28,78.98,34.68,-65,-7,15,0
1.28,154.9,34.68,-64,-7,20,0
1.28,46.74,34.68,-65,-7,17,0
1.27,-2.26,34.68,-63,-7,18,0
1.27,-89.47,34.71,-64,-8,14,0
1.27,-163.26,34.71,-66,-6,19,0
1.27,132.09,34.71,-63,-7,18,0
1.28,91.75,34.71,-65,-17,16,0
1.29,-21.13,34.73,-66,-8,15,0
1.31,-180.04,34.73,-64,-8,15,0
1.31,-164.96,34.73,-65,-8,15,0
1.31,-40.13,34.73,-64,-8,15,0
1.31,60.29,34.71,-65,-8,15,0
1.31,8.02,34.71,-65,-8,14,0
1.31,-91.41,34.71,-65,-8,14,0
1.31,48.82,34.71,-64,-8,14,0
1.31,25.46,34.68,-65,-8,14,0
1.31,-24.23,34.68,-65,-8,15,0
1.31,18.99,34.68,-65,-8,15,0
1.31,37.97,34.68,-64,-8,15,0
1.31,-2.5,34.68,-65,-8,15,0
1.3,24.5,34.68,-65,-8,15,0
1.3,50.4,34.68,-64,-8,15,0
1.31,-4.4,34.68,-65,-8,15,0
1.31,-11.09,34.71,-65,-8,15,0
1.31,52.1,34.71,-65,-8,14,0
1.3,14.8,34.71,-65,-8,14,0
1.3,-64.56,34.71,-65,-8,14,0
1.31,47.43,34.71,-65,-8,14,0
1.3,38.37,34.71,-65,-8,14,0
1.3,-13.13,34.71,-65,-8,14,0
1.3,-29.78,34.71,-65,-8,14,0
1.3,29.06,34.68,-65,-8,13,0
1.3,6.18,34.68,-65,-8,14,0
1.3,-51.13,34.68,-66,-9,13,0
1.3,49.5,34.68,-65,-9,14,0
1.3,8.8,34.68,-64,-9,13,0
1.3,-51.95,34.68,-69,-9,13,0
1.3,-10.51,34.68,-65,-9,14,0
1.3,14.11,34.68,-66,-10,13,0
1.3,25.69,34.66,-64,-8,13,0
1.3,-28.16,34.66,-63,-9,12,0
1.3,32.01,34.66,-66,-9,12,0
1.3,19.68,34.66,-65,-9,13,0
1.31,-47.69,34.68,-65,-9,13,0
1.31,24.85,34.68,-65,-9,13,0
1.32,-4.37,34.68,-64,-9,13,0
1.32,-66.9,34.68,-66,-9,13,0
1.32,23.7,34.68,-65,-9,13,0
1.32,31.85,34.68,-65,-9,13,0
1.32,-20.54,34.68,-65,-9,14,0
1.32,-7.87,34.68,-66,-9,13,0
1.31,35.69,34.68,-65,-9,13,0
1.31,18.63,34.68,-65,-9,13,0
1.31,-37.72,34.68,-65,-9,13,0
1.31,18.39,34.68,-65,-9,13,0
1.31,37.54,34.68,-65,-9,13,0
1.31,26.37,34.68,-65,-9,13,0
1.31,-55.49,34.68,-65,-9,14,0
1.31,18.46,34.68,-65,-9,13,0
1.3,26.64,34.68,-65,-9,13,0
1.3,-9.5,34.68,-65,-9,13,0
1.3,-10.34,34.68,-65,-9,12,0
1.3,9.29,34.68,-63,-9,12,0
1.3,-12.58,34.66,-65,-8,12,0
1.3,-42.02,34.66,-65,-8,11,0
1.3,37.19,34.66,-66,-8,12,0
1.3,29.46,34.66,-66,-9,12,0
1.3,-36.74,34.66,-65,-8,12,0
1.3,10.19,34.66,-66,-7,13,0
1.3,-13.37,34.66,-65,-7,13,0
1.29,-34.14,34.66,-66,-6,13,0
1.29,30.38,34.68,-64,-7,15,0
1.3,3.79,34.68,-65,-5,15,0
1.3,-24.21,34.68,-65,-6,15,0
1.3,20.57,34.68,-65,-6,15,0
1.29,-5,34.66,-65,-6,15,0
1.29,-12.49,34.66,-65,-6,15,0
1.3,26.6,34.66,-65,-7,15,0
1.31,3.74,34.66,-64,-9,15,0
1.3,-55.73,34.65,-65,-10,15,0
1.29,19.28,34.65,-68,-10,14,0
1.29,11.84,34.65,-58,-17,28,0
1.29,-26.45,34.65,-35,-34,22,0
1.29,19.95,34.66,-46,-34,32,0
1.29,59.37,34.66,-52,-35,31,0
1.29,67.82,34.66,-38,-37,32,0
1.28,0.21,34.66,-45,-39,34,0
1.28,-48.04,34.68,-45,-39,31,0
1.28,-22.59,34.68,-42,-40,31,0
1.29,-102,34.68,-46,-39,31,0
1.29,90.08,34.68,-44,-39,31,0
1.29,-65.52,34.66,-44,-39,29,0
1.3,-39.35,34.66,-43,-39,29,0
1.31,38.34,34.66,-45,-39,29,0
1.32,38.06,34.66,-45,-39,29,0
1.32,-4.64,34.65,-44,-39,29,0
1.32,-58.06,34.65,-45,-39,29,0
1.32,22.75,34.65,-44,-39,29,0
1.32,7.6,34.65,-45,-39,30,0
1.32,-18.22,34.66,-45,-39,30,0
1.32,18.88,34.66,-45,-38,29,0
1.31,19.27,34.66,-44,-39,30,0
1.31,-16.96,34.66,-45,-39,29,0
1.31,-6.53,34.66,-41,-39,26,0
1.31,11.74,34.66,-47,-38,27,0
1.31,-12.61,34.66,-47,-38,26,0
1.31,-29.8,34.66,-47,-37,27,0
1.31,4.09,34.66,-48,-38,27,0
1.3,18.36,34.66,-47,-37,27,0
1.3,-44.28,34.66,-47,-38,28,0
1.3,26.67,34.66,-47,-37,28,0
1.3,13.63,34.66,-50,-36,26,0
1.3,-37.54,34.66,-49,-36,26,0
1.3,22.14,34.66,-49,-36,26,0
1.3,29.64,34.66,-49,-36,26,0
1.3,-13.77,34.66,-48,-37,27,0
1.3,-26.33,34.66,-49,-36,27,0
1.29,21.77,34.66,-48,-36,27,0
1.29,2.38,34.66,-42,-38,26,0
1.3,-43.44,34.66,-44,-37,24,0
1.3,36.05,34.66,-49,-36,27,0
1.3,24.16,34.66,-49,-37,27,0
1.29,-26.3,34.66,-49,-36,27,0
1.29,32.31,34.66,-49,-35,27,0
1.29,-9.56,34.66,-45,-32,28,0
1.3,-63.51,34.66,-47,-35,27,0
1.29,33.22,34.66,-49,-36,27,0
1.29,28.85,34.66,-49,-36,27,0
1.29,-27.96,34.66,-49,-36,27,0
1.29,14.27,34.66,-49,-37,27,0
1.29,43.31,34.66,-49,-36,27,0
1.3,0.74,34.66,-48,-37,27,0
1.29,-41.8,34.66,-48,-36,28,0
1.29,38.63,34.66,-49,-36,27,0
1.29,27.88,34.66,-49,-36,27,0
1.29,-24.44,34.66,-49,-36,27,0
1.29,8.24,34.66,-49,-37,27,0
1.29,20.12,34.66,-49,-36,25,0
1.29,-4.5,34.66,-49,-37,21,0
1.29,-42.04,34.65,-55,-30,17,0
1.29,13.86,34.65,-56,-27,20,0
1.29,-23.28,34.65,-58,-27,22,0
1.29,-18.08,34.65,-56,-26,21,0
1.28,145.81,34.65,-58,-26,21,0
1.28,2.3,34.65,-55,-28,20,0
1.29,-107.26,34.65,-57,-28,22,0
1.29,-13.97,34.65,-53,-30,24,0
1.28,12.84,34.66,-52,-32,24,0
1.28,-22.58,34.66,-54,-32,22,0
1.29,39.89,34.66,-53,-32,22,0
1.29,13.79,34.66,-54,-32,22,0
1.29,-61.09,34.66,-55,-33,21,0
1.29,29.82,34.66,-55,-32,23,0
1.29,-0.99,34.66,-53,-32,22,0
1.29,-55.84,34.66,-54,-33,22,0
1.29,30.03,34.66,-54,-33,22,0
1.29,3.53,34.66,-54,-33,22,0
1.29,-27.33,34.66,-54,-32,22,0
1.29,31.43,34.66,-54,-33,23,0
1.28,-3.98,34.65,-52,-32,24,0
1.28,16.62,34.65,-51,-33,25,0
1.29,24.6,34.65,-53,-33,24,0
1.29,-9.04,34.65,-53,-34,25,0
1.28,-5.01,34.66,-52,-33,25,0
1.28,21.24,34.66,-53,-34,24,0
1.28,12.32,34.66,-51,-33,25,0
1.28,-2.62,34.66,-51,-32,24,0
1.29,4.22,34.66,-51,-33,24,0
1.29,-6.86,34.66,-53,-34,23,0
1.29,-33.06,34.66,-53,-34,25,0
1.29,19.48,34.66,-52,-32,25,0
1.29,-0.06,34.66,-50,-33,24,0
1.3,-33.08,34.66,-53,-35,26,0
1.29,17.61,34.66,-53,-32,26,0
1.29,11.79,34.66,-53,-35,24,0
1.29,-16.43,34.65,-51,-34,24,0
1.29,2.26,34.65,-53,-32,24,0
1.29,3.96,34.65,-54,-34,23,0
1.29,-43.18,34.65,-47,-35,22,0
1.29,13.68,34.66,-48,-31,26,0
1.29,25.66,34.66,-46,-31,24,0
1.29,-17.62,34.66,-51,-34,22,0
1.29,-19.67,34.66,-53,-34,21,0
1.29,60.42,34.66,-52,-36,18,0
1.29,59.8,34.66,-50,-37,16,0
1.29,-46.73,34.66,-55,-36,20,0
1.29,4.24,34.66,-53,-35,20,0
1.29,5.46,34.66,-54,-34,21,0
1.29,-35.63,34.66,-55,-35,20,0
1.29,-3.79,34.66,-54,-36,20,0
1.29,20.39,34.66,-57,-33,25,0
1.29,-4.57,34.65,-52,-39,15,0
1.28,-39.82,34.65,-54,-31,30,0
1.29,22.05,34.65,-48,-36,24,0
1.28,-4.57,34.65,-48,-38,22,0
1.28,-21.09,34.68,-50,-38,24,0
1.29,55.28,34.68,-48,-39,23,0
1.29,30.21,34.68,-47,-39,23,0
1.29,-59.82,34.68,-51,-40,22,0
1.29,-2.98,34.65,-51,-38,23,0
1.29,-2.8,34.65,-51,-37,24,0
1.29,-53.62,34.65,-48,-36,25,0
1.29,21.75,34.65,-51,-33,26,0
1.29,24.16,34.65,-50,-37,26,0
1.29,-38.71,34.65,-48,-36,23,0
1.3,33.12,34.65,-56,-29,26,0
1.29,33.59,34.65,-54,-33,25,0
1.29,-19.61,34.65,-51,-32,24,0
1.29,3.78,34.65,-52,-32,24,0
1.29,49.54,34.65,-52,-33,24,0
1.29,-7.28,34.65,-53,-33,24,0
1.29,-43.3,34.63,-53,-33,24,0
1.29,33.8,34.63,-53,-34,24,0
1.29,15.68,34.63,-54,-32,23,0
1.29,-47.95,34.63,-55,-32,24,0
1.28,28.21,34.63,-53,-34,23,0
1.28,11.3,34.63,-53,-33,24,0
1.28,-25.63,34.63,-52,-33,24,0
1.29,12.25,34.63,-52,-33,23,0
1.29,14.79,34.63,-52,-33,23,0
1.28,-5.42,34.63,-53,-34,23,0
1.28,-12.82,34.63,-53,-33,22,0
1.28,20.51,34.63,-55,-34,22,0
1.28,-2,34.66,-53,-35,22,0
1.28,-43.24,34.66,-53,-34,20,0
1.28,18.63,34.66,-53,-35,22,0
1.28,11.89,34.66,-53,-33,22,0
0,-0.03,34.83,-16,-7,62,1
0.83,5.06,34.83,-25,-4,63,1
1.03,17.91,34.83,-24,-7,58,1
0.87,79.34,34.83,-20,0,55,1
0.86,228.25,34.83,-19,-3,63,1
0.87,-486.45,34.83,-18,0,62,1
0.86,-4.95,34.83,-20,-3,62,1
0.86,160.41,34.83,-19,-4,61,1
0.86,64.48,34.83,-22,-5,63,1
0.85,32.65,34.83,-19,-2,59,1
0.86,-21.43,34.83,-26,-6,61,1
0.86,15.48,34.83,-3,-4,65,1
0.86,78,34.83,-12,-3,65,1
0.86,153.25,34.83,-15,-9,60,1
0.85,61.67,34.83,-15,5,70,1
0.85,6.25,34.83,-24,-4,62,1
0.85,-10.31,34.81,-14,-2,64,1
0.85,-4.62,34.81,-18,-1,63,1
0.85,-10.04,34.81,-19,-3,64,1
0.86,-6.91,34.81,-15,-1,63,1
0.86,-19.52,34.81,-17,-3,63,1
0.86,-60.83,34.81,-22,-4,62,1
0.85,-226.5,34.81,-21,-2,61,1
0.85,-241.48,34.81,-18,0,62,1
0.85,17.69,34.81,-22,-11,64,1
0.84,27.29,34.81,-21,7,62,1
0.85,14.72,34.81,-21,-3,62,1
0.85,44.25,34.81,-15,-2,62,1
0.85,43.78,34.81,-16,-1,63,1
0.85,-0.91,34.81,-19,-2,62,1
0.85,-38.04,34.81,-32,-3,56,1
0.84,22.68,34.81,-20,0,61,1
0.84,5.33,34.81,-26,-2,58,1
0.85,-56.66,34.81,-17,-1,64,1
0.85,71.3,34.81,-19,0,61,1
0.85,-2.52,34.81,-17,-6,61,1
0.85,-63.25,34.81,-21,-2,61,1
0.85,60.03,34.81,-22,1,61,1
0.85,-9.03,34.81,-24,1,62,1
0.85,31.37,34.81,-9,-4,64,1
0.84,-28.74,34.79,-19,-1,64,1
0.84,1.02,34.79,-18,-3,62,1
0.84,21.04,34.79,-22,-1,61,1
0.84,-62.88,34.79,-13,-3,60,1
0.85,-0.46,34.79,-18,-2,63,1
0.85,36.31,34.79,-21,-3,60,1
0.85,-9.12,34.79,-21,-2,60,1
0.85,-10.45,34.79,-23,0,64,1
0.84,4.29,34.79,-20,0,64,1
0.84,49.77,34.79,-16,-3,62,1
0.84,-17.03,34.79,-23,-3,62,1
0.84,-6.64,34.79,-25,-2,60,1
0.84,26.22,34.81,-26,-3,60,1
0.85,-27.2,34.81,-25,-2,59,1
0.85,-65.56,34.81,-25,-2,60,1
0.85,58.27,34.81,-25,-2,61,1
0.85,12.83,34.79,-23,-3,60,1
0.84,-66.46,34.79,-24,-3,60,1
0.84,18.73,34.79,-24,-3,60,1
0.84,37.12,34.79,-28,-2,59,1
0.84,-10.85,34.81,-22,0,70,1
0.84,-18.21,34.81,-19,0,64,1
0.85,35.56,34.81,-21,-2,60,1
0.85,18.88,34.81,-24,-2,60,1
0.85,-28.67,34.77,-23,-8,59,1
0.85,-5.04,34.77,-16,-1,62,1
0.84,-3.96,34.77,-7,-4,60,1
0.84,-2.77,34.77,-10,-4,63,1
0.84,15.51,34.79,-9,-4,64,1
0.84,20.15,34.79,-12,-4,62,1
0.85,-262.95,34.79,-11,-4,64,1
0.85,-212.45,34.79,-18,-1,66,1
0.85,-11.32,34.79,-18,-3,63,1
0.85,74.11,34.79,-18,-3,59,1
0.84,222.28,34.79,-17,-3,61,1
0.84,219.49,34.79,-19,-2,63,1
0.84,80.05,34.77,-16,-3,63,1
0.84,20.4,34.77,-18,-2,63,1
0.84,-56.99,34.77,-17,-2,62,1
0.85,17.87,34.77,-17,-2,62,1
0.84,19.98,34.77,-16,-4,67,1
0.85,-21.81,34.77,-15,0,65,1
0.85,-13.11,34.77,-14,-3,60,1
0.85,26.8,34.77,-23,-4,61,1
0.84,5.89,34.81,-24,-2,60,1
0.84,-59.2,34.81,-24,-1,61,1
0.84,-4.53,34.81,-24,-1,61,1
0.85,17.22,34.81,-22,-2,62,1
0.85,2.99,34.77,-22,-2,61,1
0.85,-4.14,34.77,-21,-1,61,1
0.85,24.96,34.77,-20,-1,62,1
0.85,5.11,34.77,-19,-1,62,1
0.85,-44.73,34.77,-19,-1,62,1
0.84,25.03,34.77,-19,-1,62,1
0.84,12.88,34.77,-19,-1,62,1
0.84,-21.39,34.77,-18,-1,63,1
0.85,-2.28,34.77,-19,-1,62,1
0.85,23.34,34.77,-19,-1,62,1
0.85,1.92,34.77,-24,-2,59,1
0.85,-48.21,34.77,-26,-4,60,1
0.85,19.22,34.77,-19,-1,59,1
0.85,1.97,34.77,-24,-1,59,1
0.84,-44.39,34.77,-21,-3,64,1
0.84,20.14,34.77,-31,0,61,1
0.84,23.69,34.79,-25,-1,61,1
0.84,-42.42,34.79,-21,0,60,1
0.84,-43.52,34.79,-3,-4,65,1
0.84,69.54,34.79,-1,-4,63,1
0.84,-5.66,34.77,-3,-4,66,1
0.85,3.34,34.77,-10,-7,64,1
0.85,-12.51,34.77,-17,-2,56,1
0.84,30.09,34.77,-18,-3,60,1
0.84,0.59,34.77,-17,-2,62,1
0.84,-39.39,34.77,-17,-1,62,1
0.84,24.83,34.77,-15,0,64,1
0.85,27.49,34.77,-19,0,63,1
0.85,-16.94,34.75,-20,1,62,1
0.85,11.84,34.75,-19,0,62,1
0.85,21.56,34.75,-19,0,62,1
0.85,-2.88,34.75,-19,0,62,1
0.84,-36.65,34.75,-20,0,62,1
0.84,36.3,34.75,-19,0,62,1
0.84,21.6,34.75,-19,0,62,1
0.84,-31.18,34.75,-19,0,62,1
0.84,9.85,34.77,-19,0,62,1
0.84,16.51,34.77,-18,0,62,1
0.85,-21.33,34.77,-19,0,62,1
0.85,4.18,34.77,-18,0,62,1
0.84,22.06,34.79,-19,0,62,1
0.84,-5.05,34.79,-20,0,63,1
0.85,-40.53,34.79,-40,-16,48,1
0.84,25.8,34.79,-65,-3,25,1
0.84,6.43,34.79,-62,-14,17,1
0.85,-22.6,34.79,-66,-15,10,1
0.85,4.13,34.79,-66,-13,7,1
0.85,-62.59,34.79,-66,-18,10,1
0.85,10.7,34.79,-67,-14,7,1
0.85,-52.93,34.79,-70,0,-28,1
0.85,-61.67,34.79,-65,-14,7,1
0.85,-184.6,34.79,-65,-15,8,1
0.85,147.62,34.79,-66,-15,6,1
0.85,157.84,34.79,-65,-15,7,1
0.85,110.28,34.79,-65,-14,7,1
0.85,105.28,34.79,-65,-15,6,1
0.85,117.9,34.77,-65,-15,6,1
0.85,-137.23,34.77,-65,-15,5,1
0.85,-130.57,34.77,-64,-15,5,1
0.84,-63.74,34.77,-65,-15,5,1
0.84,10.89,34.77,-61,-16,8,1
0.84,-2.55,34.77,-64,-16,8,1
0.84,-48.55,34.77,-70,-13,14,1
0.85,19.51,34.77,-64,-16,8,1
0.85,12.81,34.77,-69,-14,14,1
0.84,-47.95,34.77,-65,-15,8,1
0.85,32.3,34.77,-64,-16,10,1
0.85,35.98,34.77,-65,-16,7,1
0.84,-56.91,34.77,-65,-15,9,1
0.84,27.56,34.77,-62,-18,8,1
0.85,26.7,34.77,-65,-16,8,1
0.85,-18.49,34.77,-64,-16,8,1
0.85,5.8,34.77,-64,-16,8,1
0.85,21.7,34.77,-64,-16,8,1
0.85,-3.32,34.77,-64,-16,9,1
0.85,-49.14,34.77,-65,-16,8,1
0.85,22.94,34.75,-64,-15,9,1
0.84,11.99,34.75,-64,-15,9,1
0.84,-48.95,34.75,-66,-15,8,1
0.84,30.29,34.75,-67,-14,7,1
0.86,16.97,34.73,-62,-10,7,1
0.84,-34.05,34.73,-67,-14,3,1
0.85,8.64,34.73,-60,-2,15,1
0.85,31.65,34.73,-64,1,16,1
0.85,-5.37,34.75,-66,4,16,1
0.85,-43.01,34.75,-65,2,17,1
0.84,-34.1,34.75,-65,2,17,1
0.84,-21.54,34.75,-66,2,15,1
0.84,-13.34,34.75,-65,2,15,1
0.84,44.08,34.75,-65,2,15,1
0.85,57.35,34.75,-65,2,16,1
0.85,7.95,34.75,-65,2,16,1
0.85,22.5,34.75,-65,2,16,1
0.86,-1.91,34.75,-65,2,16,1
0.86,-39.33,34.75,-65,3,16,1
0.86,21.87,34.75,-65,2,16,1
0.85,-7.33,34.75,-65,2,16,1
0.86,-41.01,34.75,-65,2,16,1
0.86,22.84,34.75,-65,2,16,1
0.86,1.93,34.75,-65,3,16,1
0.86,-47.4,34.75,-65,3,16,1
0.86,25.08,34.75,-65,2,16,1
0.86,5.56,34.75,-65,3,16,1
0.86,-43.16,34.75,-65,3,16,1
0.86,20.15,34.75,-65,2,16,1
0.85,4.1,34.75,-65,2,15,1
0.86,-38.46,34.75,-65,2,15,1
0.86,23.9,34.75,-65,2,14,1
0.85,5.61,34.75,-65,2,13,1
0.86,-29.68,34.75,-65,2,13,1
0.86,21.28,34.75,-65,2,14,1
0.86,10.76,34.75,-65,2,15,1
0.86,-30.89,34.75,-65,2,15,1
0.86,8.84,34.75,-65,2,16,1
0.85,10.55,34.75,-64,2,15,1
0.86,-30.69,34.75,-65,2,16,1
0.85,32.54,34.73,-65,3,16,1
0.85,18.28,34.73,-65,2,16,1
0.86,-26.16,34.73,-64,3,16,1
0.86,-8.75,34.73,-65,3,15,1
0.85,25.56,34.75,-65,2,15,1
0.86,4.39,34.75,-65,2,14,1
0.85,-44.87,34.75,-65,2,14,1
0.85,20.08,34.75,-65,2,15,1
0.85,11.71,34.73,-65,2,15,1
0.85,-18.84,34.73,-65,2,15,1
